"ordem","bloco","plot","tipo","tratamento","parcela","nu_li","tipo_nu","numero","nome_especie","cod_sp","grupo","survt1","survt2","survt3","survt4","survt6","survt7","excl_mort_t1","excl_mort_t2","excl_mort_t3","excl_mort_t4","excl_mort_t6","excl_mort_t7","excluir_total","survt1t4"
6887,"9","4","NU","TV","04NUTV","A201","A",14749,"Erythrina speciosa","3","P",1,1,1,1,1,0,0,2,0,0,0,0,0,1
6888,"9","4","NU","TV","04NUTV","A201","A",14750,"Bicuiba oleifera","20","NP",0,0,0,0,0,0,0,2,0,0,0,0,0,NA
6889,"9","4","NU","TV","04NUTV","A201","A",14751,"Euterpe edulis","28","NP",1,1,0,0,0,0,0,2,0,0,0,0,0,0
6890,"9","4","NU","TV","04NUTV","A201","A",14752,"Pouteria sp.","21","NP",1,0,0,0,0,0,0,2,0,0,0,0,0,0
6891,"9","4","NU","TV","04NUTV","A201","A",14753,"Myrsine coriacea","1","P",0,0,0,0,0,0,0,2,0,0,0,0,0,NA
6892,"9","4","NU","TV","04NUTV","A201","A",14754,"Ocotea pulchella","16","NP",1,1,1,1,0,0,0,2,0,0,0,0,0,1
6893,"9","4","NU","TV","04NUTV","A201","A",14755,"Schinus terebinthifolius","2","P",1,1,1,1,1,0,0,0,0,0,0,0,0,1
6894,"9","4","NU","TV","04NUTV","A202","A",14769,"Citharexylum myrianthum","4","P",1,1,1,1,0,0,0,0,0,0,0,0,0,1
6895,"9","4","NU","TV","04NUTV","A202","A",14770,"Eriotheca pentaphylla","27","NP",1,0,0,0,0,0,0,1,0,0,0,0,0,0
6896,"9","4","NU","TV","04NUTV","A202","A",14771,"Aegiphila verticillata","6","P",1,0,0,0,0,0,0,0,0,0,0,0,0,0
6897,"9","4","NU","TV","04NUTV","A202","A",14772,"Syagrus romanzoffiana","17","NP",0,0,0,0,0,0,0,0,0,0,0,0,0,NA
6898,"9","4","NU","TV","04NUTV","A202","A",14773,"Eugenia astringens","24","NP",1,1,1,1,1,1,0,0,0,0,0,0,0,1
6899,"9","4","NU","TV","04NUTV","A202","A",14774,"Myrcia multiflora","22","NP",1,0,0,0,0,0,0,0,0,0,0,0,0,0
6900,"9","4","NU","TV","04NUTV","A202","A",14775,"Erythrina speciosa","3","P",1,1,1,1,1,1,0,0,0,0,0,0,0,1
6901,"9","4","NU","TV","04NUTV","A202","A",14776,"Bicuiba oleifera","20","NP",0,0,0,0,0,0,0,0,0,0,0,0,0,NA
6902,"9","4","NU","TV","04NUTV","A202","A",14777,"Euterpe edulis","28","NP",1,0,0,0,0,0,0,0,0,0,0,0,0,0
6903,"9","4","NU","TV","04NUTV","A202","A",14778,"Pouteria sp.","21","NP",0,0,0,0,0,0,0,0,0,0,0,0,0,NA
6904,"9","4","NU","TV","04NUTV","A202","A",14779,"Myrsine coriacea","1","P",0,0,0,0,0,0,0,0,0,0,0,0,0,NA
6905,"9","4","NU","TV","04NUTV","A202","A",14780,"Ocotea pulchella","16","NP",1,1,0,0,0,0,0,2,0,0,0,0,0,0
6906,"9","4","NU","TV","04NUTV","A202","A",14781,"Schinus terebinthifolius","2","P",1,1,1,1,1,1,0,0,0,0,0,0,0,1
6907,"9","4","NU","TV","04NUTV","B157","B",14782,"Citharexylum myrianthum","4","P",1,1,1,1,0,0,0,0,0,0,0,0,0,1
6908,"9","4","NU","TV","04NUTV","B157","B",14783,"Eriotheca pentaphylla","27","NP",1,0,0,0,0,0,0,0,0,0,0,0,0,0
6909,"9","4","NU","TV","04NUTV","B157","B",14784,"Solanum cinnamomeum","10","P",1,0,0,0,0,0,0,2,0,0,0,0,0,0
6910,"9","4","NU","TV","04NUTV","B157","B",14785,"Myrcia ilheosensis","26","NP",1,0,0,0,0,0,0,0,0,0,0,0,0,0
6911,"9","4","NU","TV","04NUTV","B157","B",14786,"Eugenia astringens","24","NP",1,1,1,1,1,1,0,0,0,0,0,0,0,1
6912,"9","4","NU","TV","04NUTV","B157","B",14787,"Eugenia brasiliensis","25","NP",1,1,1,1,1,1,0,0,0,0,0,0,0,1
6913,"9","4","NU","TV","04NUTV","B157","B",14788,"Erythrina speciosa","3","P",1,1,1,1,1,1,0,0,0,0,0,0,0,1
6914,"9","4","NU","TV","04NUTV","B157","B",14789,"Jacaranda puberula","15","NP",1,0,0,0,0,0,0,0,0,0,0,0,0,0
6915,"9","4","NU","TV","04NUTV","B157","B",14790,"Euterpe edulis","28","NP",1,0,0,0,0,0,0,0,0,0,0,0,0,0
6916,"9","4","NU","TV","04NUTV","B157","B",14791,"Ternstroemia brasiliensis","23","NP",1,0,0,0,0,0,0,0,0,0,0,0,0,0
6917,"9","4","NU","TV","04NUTV","B157","B",14792,"Myrsine coriacea","1","P",1,0,0,0,0,0,0,0,0,0,0,0,0,0
6918,"9","4","NU","TV","04NUTV","B157","B",14793,"Calophyllum brasiliense","13","NP",1,1,1,1,1,1,0,0,0,0,0,0,0,1
6919,"9","4","NU","TV","04NUTV","B157","B",14794,"Schinus terebinthifolius","2","P",1,1,1,1,1,1,0,0,0,0,0,0,0,1
6933,"9","4","NU","TV","04NUTV","A203","A",14821,"Citharexylum myrianthum","4","P",1,1,1,1,1,0,0,0,0,0,0,0,0,1
6934,"9","4","NU","TV","04NUTV","A203","A",14822,"Eriotheca pentaphylla","27","NP",1,1,0,0,1,0,0,0,0,0,0,0,0,0
6935,"9","4","NU","TV","04NUTV","A203","A",14823,"Aegiphila verticillata","6","P",1,1,1,1,0,0,0,0,0,0,0,0,0,1
6936,"9","4","NU","TV","04NUTV","A203","A",14824,"Syagrus romanzoffiana","17","NP",1,1,1,1,1,0,0,0,0,0,0,0,0,1
6937,"9","4","NU","TV","04NUTV","A203","A",14825,"Eugenia astringens","24","NP",1,1,1,1,1,0,0,0,0,0,0,0,0,1
6938,"9","4","NU","TV","04NUTV","A203","A",14826,"Myrcia multiflora","22","NP",1,1,0,0,0,0,0,0,0,0,0,0,0,0
6940,"9","4","NU","TV","04NUTV","A203","A",14828,"Bicuiba oleifera","20","NP",0,0,0,0,0,0,0,0,0,0,0,0,0,NA
6941,"9","4","NU","TV","04NUTV","A203","A",14829,"Euterpe edulis","28","NP",1,1,1,1,0,0,0,0,0,0,0,0,0,1
6942,"9","4","NU","TV","04NUTV","A203","A",14830,"Pouteria sp.","21","NP",1,1,1,1,1,0,0,0,0,0,0,0,0,1
6945,"9","4","NU","TV","04NUTV","A203","A",14833,"Schinus terebinthifolius","2","P",1,1,1,1,0,0,0,0,0,0,0,0,0,1
6946,"9","4","NU","TV","04NUTV","B158","B",14834,"Citharexylum myrianthum","4","P",1,1,1,1,1,1,0,0,0,0,0,0,0,1
6947,"9","4","NU","TV","04NUTV","B158","B",14835,"Eriotheca pentaphylla","27","NP",1,1,1,1,0,0,0,0,0,0,0,0,0,1
6948,"9","4","NU","TV","04NUTV","B158","B",14836,"Solanum cinnamomeum","10","P",1,1,1,1,0,0,0,0,0,0,0,0,0,1
6950,"9","4","NU","TV","04NUTV","B158","B",14838,"Eugenia astringens","24","NP",1,1,1,1,0,0,0,0,0,0,1,0,0,1
6951,"9","4","NU","TV","04NUTV","B158","B",14839,"Eugenia brasiliensis","25","NP",1,1,1,1,1,1,0,0,0,0,0,0,0,1
6952,"9","4","NU","TV","04NUTV","B158","B",14840,"Erythrina speciosa","3","P",1,1,1,1,1,1,0,0,0,0,0,0,0,1
6953,"9","4","NU","TV","04NUTV","B158","B",14841,"Jacaranda puberula","15","NP",1,1,1,1,1,1,0,0,0,0,0,0,0,1
6954,"9","4","NU","TV","04NUTV","B158","B",14842,"Euterpe edulis","28","NP",1,1,0,0,0,0,0,0,0,0,0,0,0,0
7408,"9","4","NU","TV","04NUTV","B158","B",14843,"Ternstroemia brasiliensis","23","NP",1,1,0,0,0,0,0,0,0,0,0,0,0,0
6955,"9","4","NU","TV","04NUTV","B158","B",14844,"Myrsine coriacea","1","P",1,1,1,1,0,0,0,0,0,0,0,0,0,1
6956,"9","4","NU","TV","04NUTV","B158","B",14845,"Calophyllum brasiliense","13","NP",1,0,0,0,1,1,0,0,0,0,0,0,0,0
7409,"9","4","NU","TV","04NUTV","B158","B",14846,"Schinus terebinthifolius","2","P",0,0,0,0,0,0,0,0,0,0,0,0,0,NA
6957,"9","4","NU","TV","04NUTV","B159","B",14860,"Citharexylum myrianthum","4","P",1,1,1,0,1,0,0,0,0,0,0,0,0,0
6958,"9","4","NU","TV","04NUTV","B159","B",14861,"Eriotheca pentaphylla","27","NP",1,1,1,1,1,0,0,0,0,0,0,0,0,1
6959,"9","4","NU","TV","04NUTV","B159","B",14862,"Solanum cinnamomeum","10","P",1,1,1,1,0,0,0,0,0,0,0,0,0,1
7410,"9","4","NU","TV","04NUTV","B159","B",14863,"Myrcia ilheosensis","26","NP",0,0,0,0,0,0,0,0,0,0,0,0,0,NA
6960,"9","4","NU","TV","04NUTV","B159","B",14864,"Eugenia astringens","24","NP",1,1,1,1,1,0,0,0,0,0,0,0,0,1
6961,"9","4","NU","TV","04NUTV","B159","B",14865,"Eugenia brasiliensis","25","NP",1,1,1,1,1,0,0,0,0,0,0,0,0,1
6962,"9","4","NU","TV","04NUTV","B159","B",14866,"Erythrina speciosa","3","P",1,1,1,1,1,0,0,0,0,0,0,0,0,1
6963,"9","4","NU","TV","04NUTV","B159","B",14867,"Jacaranda puberula","15","NP",1,1,1,1,1,0,0,0,0,0,0,0,0,1
6964,"9","4","NU","TV","04NUTV","B159","B",14868,"Euterpe edulis","28","NP",1,1,0,0,0,0,0,0,0,0,0,0,0,0
6965,"9","4","NU","TV","04NUTV","B159","B",14869,"Ternstroemia brasiliensis","23","NP",1,1,0,0,0,0,0,0,0,0,0,0,0,0
7411,"9","4","NU","TV","04NUTV","B159","B",14870,"Myrsine coriacea","1","P",0,0,0,1,0,0,0,0,0,0,0,0,0,NA
6966,"9","4","NU","TV","04NUTV","B159","B",14871,"Calophyllum brasiliense","13","NP",1,1,1,1,1,0,0,0,0,0,1,0,0,1
6967,"9","4","NU","TV","04NUTV","B159","B",14872,"Schinus terebinthifolius","2","P",1,1,1,1,0,0,0,0,0,0,0,0,0,1
6968,"9","4","NU","TV","04NUTV","B160","B",14912,"Citharexylum myrianthum","4","P",1,1,1,1,0,0,0,2,0,0,0,0,0,1
6969,"9","4","NU","TV","04NUTV","B160","B",14913,"Eriotheca pentaphylla","27","NP",1,0,0,0,0,0,0,2,0,0,0,0,0,0
6970,"9","4","NU","TV","04NUTV","B160","B",14914,"Solanum cinnamomeum","10","P",1,0,0,0,0,0,0,2,0,0,0,0,0,0
6971,"9","4","NU","TV","04NUTV","B160","B",14915,"Myrcia ilheosensis","26","NP",1,0,0,0,0,0,0,2,0,0,0,0,0,0
6972,"9","4","NU","TV","04NUTV","B160","B",14916,"Eugenia astringens","24","NP",1,1,1,1,1,1,0,2,0,0,0,0,0,1
6973,"9","4","NU","TV","04NUTV","B160","B",14917,"Eugenia brasiliensis","25","NP",1,1,0,0,0,0,0,2,0,0,0,0,0,0
6975,"9","4","NU","TV","04NUTV","B160","B",14919,"Jacaranda puberula","15","NP",1,1,0,0,0,0,0,2,0,0,0,0,0,0
6976,"9","4","NU","TV","04NUTV","B160","B",14920,"Euterpe edulis","28","NP",0,0,0,0,0,0,0,2,0,0,0,0,0,NA
6977,"9","4","NU","TV","04NUTV","B160","B",14921,"Ternstroemia brasiliensis","23","NP",1,1,1,0,0,0,0,2,0,0,0,0,0,0
6978,"9","4","NU","TV","04NUTV","B160","B",14922,"Myrsine coriacea","1","P",0,0,0,0,0,0,0,2,0,0,0,0,0,NA
6979,"9","4","NU","TV","04NUTV","B160","B",14923,"Calophyllum brasiliense","13","NP",1,1,1,1,1,1,0,2,0,0,0,0,0,1
6980,"9","4","NU","TV","04NUTV","B160","B",14924,"Schinus terebinthifolius","2","P",1,1,1,1,1,1,0,2,0,0,0,0,0,1
6981,"9","4","NU","TV","04NUTV","A206","A",14925,"Citharexylum myrianthum","4","P",1,1,1,1,1,0,0,2,0,0,0,0,0,1
6982,"9","4","NU","TV","04NUTV","A206","A",14926,"Eriotheca pentaphylla","27","NP",1,0,0,0,0,0,0,2,0,0,0,0,0,0
6983,"9","4","NU","TV","04NUTV","A206","A",14927,"Aegiphila verticillata","6","P",1,1,0,0,0,0,0,2,0,0,0,0,0,0
6984,"9","4","NU","TV","04NUTV","A206","A",14928,"Syagrus romanzoffiana","17","NP",1,0,0,0,0,0,0,2,0,0,0,0,0,0
6985,"9","4","NU","TV","04NUTV","A206","A",14929,"Eugenia astringens","24","NP",1,1,1,1,1,0,0,2,0,0,0,0,0,1
6986,"9","4","NU","TV","04NUTV","A206","A",14930,"Myrcia multiflora","22","NP",1,1,1,1,1,0,0,2,0,0,0,0,0,1
6987,"9","4","NU","TV","04NUTV","A206","A",14931,"Erythrina speciosa","3","P",1,1,1,1,1,0,0,2,0,0,0,0,0,1
6988,"9","4","NU","TV","04NUTV","A206","A",14932,"Bicuiba oleifera","20","NP",1,0,0,0,0,0,0,2,0,0,0,0,0,0
6989,"9","4","NU","TV","04NUTV","A206","A",14933,"Euterpe edulis","28","NP",1,0,0,0,0,0,0,2,0,0,0,0,0,0
6990,"9","4","NU","TV","04NUTV","A206","A",14934,"Pouteria sp.","21","NP",1,0,0,0,0,0,0,2,0,0,0,0,0,0
6991,"9","4","NU","TV","04NUTV","A206","A",14935,"Myrsine coriacea","1","P",1,0,0,0,0,0,0,2,0,0,0,0,0,0
7412,"9","4","NU","TV","04NUTV","A206","A",14936,"Ocotea pulchella","16","NP",0,0,0,0,0,0,0,0,0,0,0,0,0,NA
6992,"9","4","NU","TV","04NUTV","A206","A",14937,"Schinus terebinthifolius","2","P",1,1,1,1,1,0,0,2,0,0,0,0,0,1
6993,"9","3","LI","NPK","03LINPK","1",NA,14938,"Syagrus romanzoffiana","17","NP",0,0,0,0,0,0,0,0,0,0,0,0,0,NA
6994,"9","3","LI","NPK","03LINPK","1",NA,14941,"Eugenia astringens","24","NP",1,1,0,0,0,0,0,0,0,0,0,0,0,0
6998,"9","3","LI","NPK","03LINPK","1",NA,14948,"Ternstroemia brasiliensis","23","NP",0,0,0,0,0,0,0,0,0,0,0,0,0,NA
6999,"9","3","LI","NPK","03LINPK","1",NA,14949,"Eugenia astringens","24","NP",1,1,1,1,0,0,0,0,0,0,0,0,0,1
7000,"9","3","LI","NPK","03LINPK","2",NA,14954,"Citharexylum myrianthum","4","P",1,1,1,1,1,0,0,0,0,0,0,0,0,1
7002,"9","3","LI","NPK","03LINPK","2",NA,14956,"Schinus terebinthifolius","2","P",1,1,1,1,1,1,0,0,0,0,0,0,0,1
7003,"9","3","LI","NPK","03LINPK","2",NA,14957,"Myrsine coriacea","1","P",1,1,1,1,1,1,0,0,0,0,0,0,0,1
7004,"9","3","LI","NPK","03LINPK","2",NA,14958,"Citharexylum myrianthum","4","P",1,1,1,1,1,1,0,0,0,0,0,0,0,1
7005,"9","3","LI","NPK","03LINPK","2",NA,14960,"Calophyllum brasiliense","13","NP",1,1,1,1,1,1,0,0,0,0,0,0,0,1
7006,"9","3","LI","NPK","03LINPK","2",NA,14961,"Syagrus romanzoffiana","17","NP",1,0,0,0,0,0,0,0,0,0,0,0,0,0
7008,"9","3","LI","NPK","03LINPK","2",NA,14963,"Eriotheca pentaphylla","27","NP",1,0,0,0,0,0,0,0,0,0,0,0,0,0
7009,"9","3","LI","NPK","03LINPK","2",NA,14965,"Citharexylum myrianthum","4","P",0,0,0,0,0,0,0,0,0,0,0,0,0,NA
7012,"9","3","LI","NPK","03LINPK","3",NA,14970,"Euterpe edulis","28","NP",1,0,0,0,0,0,0,0,0,0,0,0,0,0
7014,"9","3","LI","NPK","03LINPK","3",NA,14973,"Eugenia astringens","24","NP",1,0,0,0,0,0,0,0,0,0,0,0,0,0
7016,"9","3","LI","NPK","03LINPK","3",NA,14977,"Ternstroemia brasiliensis","23","NP",1,0,0,0,0,0,0,0,0,0,0,0,0,0
7017,"9","3","LI","NPK","03LINPK","3",NA,14979,"Eugenia brasiliensis","25","NP",1,1,1,1,0,0,0,0,0,0,0,0,0,1
7018,"9","3","LI","NPK","03LINPK","3",NA,14980,"Myrcia ilheosensis","26","NP",0,0,0,0,0,0,0,0,0,0,0,0,0,NA
7019,"9","3","LI","NPK","03LINPK","3",NA,14981,"Eriotheca pentaphylla","27","NP",1,0,0,0,0,0,0,0,0,0,0,0,0,0
7020,"9","3","LI","NPK","03LINPK","3",NA,14982,"Myrcia ilheosensis","26","NP",1,0,0,0,0,0,0,0,0,0,0,0,0,0
7021,"9","3","LI","NPK","03LINPK","4",NA,14985,"Solanum cinnamomeum","10","P",1,0,0,0,0,0,0,0,0,0,0,0,0,0
7022,"9","3","LI","NPK","03LINPK","4",NA,14987,"Erythrina speciosa","3","P",1,1,1,1,1,1,0,0,0,0,0,0,0,1
7023,"9","3","LI","NPK","03LINPK","4",NA,14988,"Citharexylum myrianthum","4","P",1,1,1,1,1,1,0,0,0,0,0,0,0,1
7026,"9","3","LI","NPK","03LINPK","4",NA,14991,"Eriotheca pentaphylla","27","NP",1,0,0,0,0,0,0,0,0,0,0,0,0,0
7028,"9","3","LI","NPK","03LINPK","4",NA,14993,"Eriotheca pentaphylla","27","NP",1,0,0,0,0,0,0,0,0,0,0,0,0,0
7030,"9","3","LI","NPK","03LINPK","4",NA,14995,"Myrsine coriacea","1","P",0,0,0,0,0,0,0,0,0,0,0,0,0,NA
7031,"9","3","LI","NPK","03LINPK","4",NA,14996,"Aegiphila verticillata","6","P",1,1,0,0,0,0,0,0,0,0,0,0,0,0
7032,"9","3","LI","NPK","03LINPK","4",NA,14997,"Erythrina speciosa","3","P",1,1,1,1,1,1,0,0,0,0,0,0,0,1
7033,"9","3","LI","NPK","03LINPK","4",NA,14999,"Myrsine coriacea","1","P",0,0,0,0,0,0,0,0,0,0,0,0,0,NA
7034,"9","3","LI","NPK","03LINPK","5",NA,15001,"Ocotea pulchella","16","NP",0,0,0,0,0,0,0,0,0,0,0,0,0,NA
7035,"9","3","LI","NPK","03LINPK","5",NA,15002,"Syagrus romanzoffiana","17","NP",0,0,0,0,0,0,0,0,0,0,0,0,0,NA
7037,"9","3","LI","NPK","03LINPK","5",NA,15005,"Bicuiba oleifera","20","NP",1,0,0,0,0,0,0,0,0,0,0,0,0,0
7038,"9","3","LI","NPK","03LINPK","5",NA,15006,"Myrcia multiflora","22","NP",1,1,1,1,0,0,0,0,0,0,0,0,0,1
7039,"9","3","LI","NPK","03LINPK","5",NA,15007,"Ternstroemia brasiliensis","23","NP",0,0,0,0,0,0,0,0,0,0,0,0,0,NA
7040,"9","3","LI","NPK","03LINPK","5",NA,15008,"Ocotea pulchella","16","NP",1,0,0,0,0,0,0,0,0,0,0,0,0,0
7041,"9","3","LI","NPK","03LINPK","5",NA,15010,"Eugenia brasiliensis","25","NP",1,1,0,0,0,0,0,0,0,0,0,0,0,0
7043,"9","3","LI","NPK","03LINPK","5",NA,15013,"Eugenia astringens","24","NP",1,1,1,1,1,0,0,0,0,0,0,0,0,1
7046,"9","3","LI","NPK","03LINPK","5",NA,15016,"Myrcia multiflora","22","NP",1,0,0,0,0,0,0,0,0,0,0,0,0,0
7047,"9","3","LI","NPK","03LINPK","5",NA,15017,"Ternstroemia brasiliensis","23","NP",1,0,0,0,0,0,0,0,0,0,0,0,0,0
7048,"9","3","LI","NPK","03LINPK","5",NA,15018,"Calophyllum brasiliense","13","NP",1,1,1,1,1,1,0,1,0,0,0,0,0,1
7050,"9","3","LI","NPK","03LINPK","5",NA,15020,"Ocotea pulchella","16","NP",1,0,0,0,0,0,0,0,0,0,0,0,0,0
7051,"9","3","LI","NPK","03LINPK","5",NA,15021,"Syagrus romanzoffiana","17","NP",1,0,0,0,0,0,0,0,0,0,0,0,0,0
7052,"9","3","LI","NPK","03LINPK","6",NA,15023,"Calophyllum brasiliense","13","NP",1,0,0,0,0,0,0,0,0,0,0,0,0,0
7053,"9","3","LI","NPK","03LINPK","6",NA,15024,"Myrcia multiflora","22","NP",0,0,0,0,0,0,0,0,0,0,0,0,0,NA
7054,"9","3","LI","NPK","03LINPK","6",NA,15025,"Eriotheca pentaphylla","27","NP",1,0,0,0,0,0,0,0,0,0,0,0,0,0
7055,"9","3","LI","NPK","03LINPK","6",NA,15026,"Myrcia ilheosensis","26","NP",1,1,1,1,0,0,0,0,0,0,0,0,0,1
7056,"9","3","LI","NPK","03LINPK","6",NA,15027,"Eugenia brasiliensis","25","NP",1,0,0,0,0,0,0,0,0,0,0,0,0,0
7057,"9","3","LI","NPK","03LINPK","6",NA,15028,"Myrcia ilheosensis","26","NP",0,0,0,0,0,0,0,0,0,0,0,0,0,NA
7058,"9","3","LI","NPK","03LINPK","6",NA,15029,"Ternstroemia brasiliensis","23","NP",0,0,0,0,0,0,0,0,0,0,0,0,0,NA
7059,"9","3","LI","NPK","03LINPK","6",NA,15030,"Myrcia multiflora","22","NP",0,0,0,0,0,0,0,0,0,0,0,0,0,NA
7060,"9","3","LI","NPK","03LINPK","6",NA,15031,"Pouteria sp.","21","NP",0,0,0,0,0,0,0,0,0,0,0,0,0,NA
7061,"9","3","LI","NPK","03LINPK","6",NA,15032,"Bicuiba oleifera","20","NP",0,0,0,0,0,0,0,0,0,0,0,0,0,NA
7063,"9","3","LI","NPK","03LINPK","6",NA,15035,"Aegiphila verticillata","6","P",1,1,1,1,0,0,0,0,0,0,0,0,0,1
7064,"9","3","LI","NPK","03LINPK","6",NA,15036,"Ocotea pulchella","16","NP",0,0,0,0,0,0,0,0,0,0,0,0,0,NA
7065,"9","3","LI","NPK","03LINPK","6",NA,15037,"Jacaranda puberula","15","NP",1,1,1,1,1,1,0,0,0,0,0,0,0,1
7066,"9","3","LI","NPK","03LINPK","6",NA,15038,"Calophyllum brasiliense","13","NP",1,1,1,1,1,1,0,0,0,0,0,0,0,1
7067,"9","3","LI","NPK","03LINPK","6",NA,15039,"Euterpe edulis","28","NP",1,1,0,1,0,0,0,0,0,0,0,0,0,1
7068,"9","3","LI","NPK","03LINPK","6",NA,15041,"Euterpe edulis","28","NP",1,0,0,0,0,0,0,0,0,0,0,0,0,0
7069,"9","3","LI","NPK","03LINPK","6",NA,15044,"Jacaranda puberula","15","NP",1,1,1,1,1,1,0,0,0,0,0,0,0,1
7070,"9","3","LI","NPK","03LINPK","7",NA,15045,"Aegiphila verticillata","6","P",0,0,0,0,0,0,0,0,0,0,0,0,0,NA
7071,"9","3","LI","NPK","03LINPK","7",NA,15046,"Myrsine coriacea","1","P",1,0,0,0,0,0,0,0,0,0,0,0,0,0
7072,"9","3","LI","NPK","03LINPK","7",NA,15047,"Myrsine coriacea","1","P",1,1,1,1,1,1,0,0,0,0,0,0,0,1
7073,"9","3","LI","NPK","03LINPK","7",NA,15050,"Citharexylum myrianthum","4","P",1,1,1,1,1,1,0,0,0,0,0,0,0,1
7074,"9","3","LI","NPK","03LINPK","7",NA,15053,"Aegiphila verticillata","6","P",1,1,0,0,0,0,0,0,0,0,0,0,0,0
7075,"9","3","LI","NPK","03LINPK","7",NA,15054,"Erythrina speciosa","3","P",1,1,1,1,1,1,0,0,0,0,0,0,0,1
7076,"9","3","LI","NPK","03LINPK","7",NA,15056,"Schinus terebinthifolius","2","P",1,1,1,1,1,1,0,0,0,0,0,0,0,1
7077,"9","3","LI","NPK","03LINPK","7",NA,15058,"Myrsine coriacea","1","P",0,0,0,0,0,0,0,0,0,0,0,0,0,NA
7078,"9","3","LI","NPK","03LINPK","7",NA,15060,"Solanum cinnamomeum","10","P",1,0,0,0,0,0,0,0,0,0,0,0,0,0
7079,"9","3","LI","NPK","03LINPK","7",NA,15062,"Solanum cinnamomeum","10","P",1,0,0,0,0,0,0,0,0,0,0,0,0,0
7080,"9","3","LI","NPK","03LINPK","8",NA,15066,"Pouteria sp.","21","NP",1,0,0,0,0,0,0,0,0,0,0,0,0,0
7081,"9","3","LI","NPK","03LINPK","8",NA,15067,"Bicuiba oleifera","20","NP",0,0,0,0,0,0,0,0,0,0,0,0,0,NA
7082,"9","3","LI","NPK","03LINPK","8",NA,15069,"Bicuiba oleifera","20","NP",1,0,0,0,0,0,0,0,0,0,0,0,0,0
7083,"9","3","LI","NPK","03LINPK","8",NA,15070,"Syagrus romanzoffiana","17","NP",1,1,0,0,0,0,0,0,0,0,0,0,0,0
7084,"9","3","LI","NPK","03LINPK","8",NA,15071,"Euterpe edulis","28","NP",0,0,0,0,0,0,0,0,0,0,0,0,0,NA
7085,"9","3","LI","NPK","03LINPK","8",NA,15072,"Jacaranda puberula","15","NP",1,1,1,1,1,1,0,0,0,0,0,0,0,1
7086,"9","3","LI","NPK","03LINPK","8",NA,15073,"Calophyllum brasiliense","13","NP",1,1,1,1,1,1,0,0,0,0,0,0,0,1
7087,"9","3","LI","NPK","03LINPK","8",NA,15074,"Euterpe edulis","28","NP",1,0,0,0,0,0,0,0,0,0,0,0,0,0
7088,"9","3","LI","NPK","03LINPK","8",NA,15075,"Eugenia brasiliensis","25","NP",1,1,1,1,1,1,0,0,0,0,0,0,0,1
7089,"9","3","LI","NPK","03LINPK","8",NA,15077,"Myrcia multiflora","22","NP",1,1,0,0,0,0,0,0,0,0,0,0,0,0
7090,"9","3","LI","NPK","03LINPK","8",NA,15078,"Pouteria sp.","21","NP",0,0,0,0,0,0,0,0,0,0,0,0,0,NA
7091,"9","3","LI","NPK","03LINPK","8",NA,15079,"Ternstroemia brasiliensis","23","NP",0,0,0,0,0,0,0,0,0,0,0,0,0,NA
7092,"9","3","LI","NPK","03LINPK","8",NA,15080,"Myrcia ilheosensis","26","NP",0,0,0,0,0,0,0,0,0,0,0,0,0,NA
7093,"9","3","LI","NPK","03LINPK","8",NA,15081,"Ocotea pulchella","16","NP",1,1,0,0,0,0,0,0,0,0,0,0,0,0
7094,"9","3","LI","NPK","03LINPK","8",NA,15082,"Euterpe edulis","28","NP",0,0,0,0,0,0,0,0,0,0,0,0,0,NA
7095,"9","3","LI","NPK","03LINPK","8",NA,15083,"Eriotheca pentaphylla","27","NP",1,1,1,1,1,1,0,0,0,0,0,0,0,1
7096,"9","3","LI","NPK","03LINPK","9",NA,15087,"Myrsine coriacea","1","P",0,0,0,0,0,0,0,0,0,0,0,0,0,NA
7097,"9","3","LI","NPK","03LINPK","9",NA,15088,"Schinus terebinthifolius","2","P",1,1,1,1,1,1,0,0,0,0,0,0,0,1
7098,"9","3","LI","NPK","03LINPK","9",NA,15090,"Citharexylum myrianthum","4","P",1,1,1,1,1,1,0,0,0,0,0,0,0,1
7100,"9","3","LI","NPK","03LINPK","9",NA,15092,"Aegiphila verticillata","6","P",0,0,0,0,0,0,0,0,0,0,0,0,0,NA
7101,"9","3","LI","NPK","03LINPK","9",NA,15098,"Erythrina speciosa","3","P",0,0,0,0,0,0,0,0,0,0,0,0,0,NA
7102,"9","3","LI","NPK","03LINPK","9",NA,15100,"Aegiphila verticillata","6","P",1,1,1,1,0,0,0,0,0,0,0,0,0,1
7103,"9","3","LI","NPK","03LINPK","9",NA,15101,"Solanum cinnamomeum","10","P",0,0,0,0,0,0,0,0,0,0,0,0,0,NA
7104,"9","3","LI","NPK","03LINPK","9",NA,15102,"Myrsine coriacea","1","P",0,0,0,0,0,0,0,0,0,0,0,0,0,NA
7105,"9","3","LI","NPK","03LINPK","9",NA,15103,"Schinus terebinthifolius","2","P",1,1,1,1,1,1,0,0,0,0,0,0,0,1
7106,"9","3","LI","NPK","03LINPK","9",NA,15105,"Solanum cinnamomeum","10","P",1,0,0,0,0,0,0,0,0,0,0,0,0,0
7107,"9","3","LI","NPK","03LINPK","9",NA,15106,"Myrsine coriacea","1","P",0,0,0,0,0,0,0,2,0,0,0,0,0,NA
